Network Slice ID,Timestamp,Device ID,Traffic Load (bps),Traffic Type,Network Utilization (%),Latency (ms),Packet Loss Rate (%),Signal Strength (dBm),Bandwidth Utilization (%),Network Slice Failure,QoS Metric (Throughput),Overload Status,Device Type,Region,Network Failure Count,Time of Day,Weather Conditions
4,2025-01-06 23:00:00,147,0.790361998201583,0,0.6932088335698463,0.9372868346013129,0.09962149830045997,0.4559773389018178,0.9324808349997813,0,0.49925295281294146,1,2,0,1,1,1
4,2025-01-07 00:00:00,159,0.8161407929060461,3,0.7334917343810832,0.6790444481844761,0.9222447494131709,0.20490919872091107,0.9693952715630012,1,0.8109868048623795,1,1,3,1,1,2
3,2025-01-07 01:00:00,162,0.2985116318408846,2,0.9959576775460706,0.4149726820432843,0.14068087861266249,0.7562902359517212,0.1251674379320964,0,0.6542723248122321,1,2,2,1,2,1
3,2025-01-07 02:00:00,185,0.27635749325593617,2,0.2874945334752861,0.6904725606975298,0.22484800885725517,0.45119669560595366,0.16035789395374755,0,0.636918418603179,0,0,3,2,2,1
3,2025-01-07 03:00:00,101,0.6650459397619324,3,0.5383992228168348,0.344421228733354,0.5582469061353613,0.9595760964509352,0.6767059517750438,1,0.01632580695570081,1,0,0,1,1,1
1,2025-01-07 04:00:00,187,0.21756728483542706,0,0.5334988449273235,0.2776040922477151,0.7643055917588296,0.2602186134947082,0.5413593864268618,1,0.31671379026804075,0,0,1,2,2,0
4,2025-01-07 05:00:00,171,0.6185408338600974,1,0.40572084832539357,0.998063178447912,0.6194937304390233,0.6831516347247553,0.01821941958843265,1,0.9394505629905625,1,2,0,4,1,2
3,2025-01-07 06:00:00,110,0.024677041693004886,3,0.16905280505502063,0.7518166428783885,0.2320886242899978,0.9417348173150661,0.06174281015120764,0,0.1332782635772179,0,0,3,1,0,1
3,2025-01-07 07:00:00,163,0.8685998165970745,1,0.9779786983822536,0.6455939055158055,0.0007856786416409077,0.6638205201373502,0.8881189000829575,1,0.7260692575163783,1,0,3,2,1,0
1,2025-01-07 08:00:00,176,0.6091469983351288,1,0.8537423773285386,0.3557474945789053,0.7573598063470361,0.8721264540100824,0.8689030177090118,0,0.7590533369892498,0,1,2,2,1,1
3,2025-01-07 09:00:00,180,0.082947534299018,3,0.4984810001103326,0.04917859848288858,0.9855271079835144,0.8282309660554459,0.35713547496451503,1,0.7325441860509281,1,1,3,2,0,1
1,2025-01-07 10:00:00,171,0.020113113309176395,0,0.6034753240516357,0.031048619637531444,0.8101479242652904,0.35976270507264085,0.8910901082046434,0,0.9892984149232622,1,2,3,0,0,2
2,2025-01-07 11:00:00,120,0.3911746245136707,1,0.22719733632370298,0.5549250277043806,0.46027189341615754,0.6003363915410118,0.5936171052889299,1,0.4085373208200147,1,2,1,0,2,1
3,2025-01-07 12:00:00,117,0.963616554339794,3,0.5439705387695692,0.7630752946196827,0.9040475634271132,0.15542433876927353,0.8059172333035338,1,0.6818445869514889,0,2,1,1,0,2
2,2025-01-07 13:00:00,193,0.27780201387095915,2,0.6952716653429225,0.5380988085311089,0.40988853565918104,0.5355856009919744,0.4273186180674471,0,0.1927298996007749,1,2,1,4,2,0
1,2025-01-07 14:00:00,163,0.9143392598000374,2,0.5153281464289781,0.8419408576480943,0.525030737710422,0.229760313482553,0.11318295472065776,0,0.39902781864621206,0,2,2,1,1,0
4,2025-01-07 15:00:00,181,0.7405961485385636,2,0.9908173240662921,0.03342168324684239,0.47720324656183566,0.7442888196302813,0.4336166729702229,1,0.4909868764886637,0,1,2,3,0,1
3,2025-01-07 16:00:00,194,0.41120872321293434,3,0.6115778802313456,0.3672264058518262,0.44768304813433374,0.5281004843948396,0.4571971339322898,0,0.2139273078934853,0,1,0,3,1,0
1,2025-01-07 17:00:00,137,0.8922596842976825,2,0.37102222531501927,0.2373582939165769,0.7754087407521942,0.4109931940124927,0.5508722203251051,0,0.9067269549335291,0,1,2,4,2,2
4,2025-01-07 18:00:00,131,0.1380140401171642,1,0.7725138337261559,0.44786305211509736,0.5268664502113627,0.2682261705882767,0.10536477882952489,0,0.7158891458082914,0,0,1,4,0,2
4,2025-01-07 19:00:00,110,0.29732418692853524,2,0.17035443848956322,0.07242753655315848,0.316712837275024,0.9998533086430303,0.9914742429426233,0,0.2829388631507497,1,0,2,4,2,0
2,2025-01-07 20:00:00,144,0.12473513412451814,2,0.3845749019028464,0.955450371068299,0.258125495036382,0.07067361095119118,0.24396429576705225,1,0.13396196908647273,0,1,3,0,2,2
1,2025-01-07 21:00:00,188,0.7812486088977129,1,0.3469887091799928,0.22352344377691638,0.03760779484531809,0.042457214176556235,0.19836493888676587,0,0.28705327220135,0,1,2,0,0,2
4,2025-01-07 22:00:00,132,0.6214710517178444,2,0.43190311462689635,0.9235807559006776,0.5833200588189442,0.21656461632681046,0.5267230333988981,1,0.6225667196106025,0,2,3,3,0,1
3,2025-01-07 23:00:00,140,0.5478706119069453,1,0.7821491507045213,0.42645250398650325,0.2299150737201261,0.972161967461604,0.5371317041062504,1,0.8262299873701597,0,1,0,4,2,1
3,2025-01-08 00:00:00,107,0.8136991301715619,2,0.48430994597116017,0.9868879917010674,0.1480479124755282,0.9803469838617924,0.4397123452682863,1,0.5026082265597037,1,2,3,2,0,2
2,2025-01-08 01:00:00,110,0.7584156123966133,1,0.7943933294637175,0.5548019790785342,0.6539891026951689,0.6552697624797474,0.771892585194133,0,0.10146190283799965,1,1,1,3,2,0
4,2025-01-08 02:00:00,185,0.5663822882631031,2,0.5766979094582358,0.9321181000166961,0.6813816694651532,0.8809810998200782,0.5165711892466465,1,0.24845532354385907,1,2,0,4,1,2
1,2025-01-08 03:00:00,150,0.4864050355677033,1,0.3420953750757534,0.005303775372672764,0.7523616965164445,0.21326115451186745,0.609642736476016,1,0.34439744173240033,0,1,0,2,1,1
3,2025-01-08 04:00:00,187,0.9266221365550521,3,0.8103700899248738,0.7492615500238604,0.503663196391264,0.9731338955815543,0.7237310452241477,1,0.6357331073129124,0,2,0,4,0,0
4,2025-01-08 05:00:00,140,0.09324391698791856,1,0.2382345659281524,0.9042959500309796,0.8943301987864828,0.1419159857737684,0.024780765937596927,1,0.2457806804994348,0,0,1,1,0,2
4,2025-01-08 06:00:00,116,0.5500385057113095,2,0.22431701498104362,0.13986852239704464,0.9366388471852248,0.10015782522111571,0.5705786654059841,1,0.23305069584655935,1,0,3,2,1,0
2,2025-01-08 07:00:00,175,0.46064849849983536,2,0.5046557141461738,0.09621113663385225,0.807604511368093,0.11127038845335635,0.8842317155033437,0,0.2853858473846632,0,2,0,1,2,0
3,2025-01-08 08:00:00,145,0.8448631600502132,0,0.2608117588541865,0.42513005775393753,0.6357437802992802,0.5732765464707645,0.01714190459691811,1,0.5920744474971497,1,2,1,0,2,0
3,2025-01-08 09:00:00,131,0.7255188255090321,1,0.008852938423087986,0.9349682333623811,0.3037103686334751,0.7816144485939669,0.40506235894215425,0,0.49205782007596544,0,0,0,3,2,2
1,2025-01-08 10:00:00,178,0.3208471701640834,3,0.6485626113418883,0.5431133767292938,0.983263606937348,0.3663276527697443,0.9262784701605336,1,0.8414752685167848,0,1,0,4,0,1
3,2025-01-08 11:00:00,179,0.2808913738303612,1,0.5112517586130678,0.5281618171807129,0.2741112402922332,0.9790016299249285,0.3530176061232859,1,0.6976020789369723,1,2,1,3,2,0
1,2025-01-08 12:00:00,153,0.2169674415291887,1,0.4456245411655835,0.14127609429780988,0.20259734379480485,0.4342408056568823,0.45862662847758173,0,0.6664549304017943,0,1,2,4,0,0
3,2025-01-08 13:00:00,185,0.9238254645168759,3,0.9674824593534339,0.0007377431970120307,0.4422106376572529,0.14959780618342133,0.9816105413158673,0,0.15367882758179824,1,0,0,1,0,2
2,2025-01-08 14:00:00,191,0.38482563367491385,1,0.5714040593649863,0.8112518221055298,0.0567103045076202,0.4658620033861025,0.19913664713321166,1,0.05413925948116731,0,0,2,2,0,1
3,2025-01-08 15:00:00,119,0.5350824868012215,3,0.8638646671132,0.08764755479969491,0.9788109925220855,0.6794361965940157,0.06502403830778847,1,0.5094468932488784,1,2,0,2,1,1
1,2025-01-08 16:00:00,132,0.9177224205624951,3,0.13931794460365055,0.6347081202399886,0.5885609927909896,0.8329870052850139,0.8594517165232629,1,0.07057249236421069,0,1,2,4,2,2
1,2025-01-08 17:00:00,173,0.9091665850553324,1,0.5694097823500299,0.915878378109133,0.5570642666359639,0.45864652538283446,0.868497430500407,1,0.36329370701041824,0,0,3,1,0,0
2,2025-01-08 18:00:00,139,0.6306478752860106,1,0.8684162677762493,0.20889896230923796,0.6559563719865672,0.5938038688228182,0.4719800138957366,1,0.024989456971032845,0,1,2,4,2,2
3,2025-01-08 19:00:00,131,0.9492692817905825,2,0.5833199309180614,0.6661763105732411,0.49710677098386585,0.2667703526160463,0.5141231609535553,0,0.1758638867035049,0,0,2,4,1,1
3,2025-01-08 20:00:00,196,0.485831901425379,2,0.7183337062037831,0.07875880865683108,0.03192123961272997,0.6462372483386818,0.8358277554167595,1,0.10934438731901598,0,2,2,4,2,0
2,2025-01-08 21:00:00,101,0.9490745274703752,0,0.37209291602031014,0.6045701820979659,0.6124503005242674,0.987096680587181,0.7385490127081311,1,0.8007763566153766,1,1,2,2,1,0
3,2025-01-08 22:00:00,196,0.3978385609102483,0,0.09228052102265583,0.1641144816341186,0.7163632385462886,0.04796309338671767,0.2649833636051129,0,0.34538083381015955,1,1,3,4,0,1
3,2025-01-08 23:00:00,132,0.9169255971723899,1,0.4580166916873163,0.7369586434401697,0.41679326877968537,0.8874202919998706,0.01664635438704809,0,0.07778584600825005,0,2,1,2,0,0
1,2025-01-09 00:00:00,176,0.6308904835248974,3,0.39454625992167736,0.3016114334171728,0.7575048683990602,0.562405483446581,0.4796048398531356,1,0.26463973456625955,1,2,2,0,1,2
3,2025-01-09 01:00:00,129,0.9601298955671692,0,0.8674961053998522,0.46400426359708735,0.226953522669533,0.2514882528053386,0.8589412845259607,0,0.6824600060672819,1,2,1,1,0,1
3,2025-01-09 02:00:00,132,0.8322809180829943,1,0.24394465344372485,0.6002393633640408,0.22122603920626235,0.9559409569387649,0.8958757358682514,0,0.7453613196788139,1,2,0,0,2,1
2,2025-01-09 03:00:00,176,0.154652736353843,0,0.9672479893077104,0.17146672555040884,0.16133741743462723,0.48329066876338045,0.9562870486711363,0,0.11885285395191868,1,0,1,4,2,0
2,2025-01-09 04:00:00,125,0.6863309176378416,3,0.958645168592849,0.7426510730695638,0.37201727221315056,0.33126802839195246,0.8795989640702566,1,0.7783313417260745,0,1,2,2,1,1
4,2025-01-09 05:00:00,121,0.1718590023236973,1,0.24758383390117955,0.3030225048641024,0.8472648239462077,0.1807202949944835,0.5799811186627717,1,0.3698426670747452,1,0,1,1,2,2
1,2025-01-09 06:00:00,165,0.5167210494920808,3,0.34808256784348535,0.6632711638884508,0.8281555915314035,0.2438237245121142,0.44449877483784994,1,0.6790305474074319,1,2,3,3,0,1
3,2025-01-09 07:00:00,137,0.8312503895086405,1,0.896013917016941,0.15845769101341203,0.3828519702248725,0.8336117399880014,0.7748512547449518,0,0.6711463764856445,0,0,3,1,0,0
3,2025-01-09 08:00:00,189,0.634925793039592,0,0.9671358951990285,0.6890539746071127,0.5892465045121956,0.6146562383833081,0.7398115626041972,1,0.7933753518317331,0,0,2,1,0,1
4,2025-01-09 09:00:00,145,0.11921746601258892,2,0.4435442061739234,0.1283194494446169,0.7210079285998079,0.9141984046396179,0.5380672613072304,1,0.6968516604847097,0,1,1,4,2,0
3,2025-01-09 10:00:00,114,0.05919752317019969,0,0.3210065299349991,0.42591507373450366,0.24116588440745437,0.2313104502680723,0.08710345556900534,0,0.03776051563165177,0,1,0,0,0,0
1,2025-01-09 11:00:00,197,0.16040410965002092,0,0.5262636645370677,0.24750854724878027,0.16806477531131872,0.12021852981202974,0.9261323188584138,1,0.5189403273363126,0,1,3,0,2,2
4,2025-01-09 12:00:00,143,0.8508003846119604,2,0.6880651151458046,0.7493981894180548,0.9724094192485426,0.00489546442306299,0.45549931718533054,0,0.1652235441866804,0,2,2,3,1,1
1,2025-01-09 13:00:00,148,0.8486213619892986,2,0.2734468877566707,0.2623587956637331,0.6176988680309035,0.50785634851976,0.3632003218963269,0,0.9699552629305486,0,2,3,4,0,2
4,2025-01-09 14:00:00,174,0.03050520383543595,1,0.7368071179354714,0.8829319351144941,0.9817336658341445,0.9994608314136533,0.6295211892307122,0,0.2549826879675693,0,1,2,1,1,2
4,2025-01-09 15:00:00,160,0.7081066764006732,1,0.05145650515616351,0.8930493637731415,0.3377619014816304,0.6954019598205585,0.673806264244301,0,0.419449320235619,1,0,1,0,2,1
2,2025-01-09 16:00:00,166,0.3050342322450833,3,0.04909179556717924,0.19667081076706674,0.7032146905752866,0.3079172892702684,0.21050442961288285,1,0.19578053308005072,0,1,1,0,2,2
1,2025-01-09 17:00:00,105,0.06489992966586836,3,0.38634817707063296,0.614675489515372,0.22255372799876197,0.8777253359873387,0.8369606017606732,1,0.13359423023648137,1,2,1,2,1,2
3,2025-01-09 18:00:00,108,0.9029544786816358,0,0.3535080380494666,0.08779083921931838,0.2611689733367713,0.7823640820894115,0.28977957897643414,1,0.6004849151576138,0,0,1,1,0,0
3,2025-01-09 19:00:00,105,0.9089952012535502,2,0.3156385108691544,0.3920470592682992,0.5119924571767865,0.014245153446357683,0.18649257154809074,0,0.492607833050841,0,2,1,4,0,2
1,2025-01-09 20:00:00,172,0.8590045494609201,3,0.4911620233144973,0.7142942775529779,0.3196152470896034,0.8175853761633514,0.4062805070947164,1,0.3739480810808775,1,1,2,0,0,1
3,2025-01-09 21:00:00,194,0.25175390176369516,0,0.3207428608584626,0.6603183119837668,0.1675450014062533,0.30003085212036606,0.7305469738005397,1,0.08436610454577427,0,1,3,4,1,0
3,2025-01-09 22:00:00,131,0.6641378281888516,2,0.19216686612862843,0.6255458183557459,0.26285031873016484,0.14882088740811295,0.9655220556784976,0,0.7356739959241022,0,0,0,1,2,2
1,2025-01-09 23:00:00,140,0.891378281888516,1,0.3094700311801688,0.28289413345621994,0.035607903317636524,0.22565950848089322,0.8092939569641275,0,0.004709507131527804,1,1,3,1,1,2
4,2025-01-10 00:00:00,175,0.3755397476874316,0,0.9754244148408526,0.3785154844202656,0.7046072868463141,0.4684812377904457,0.9404040255475159,1,0.457047866172517,1,2,1,0,2,1
1,2025-01-10 01:00:00,107,0.9733208838952646,1,0.41119327613771506,0.1030412342601851,0.4921974015098959,0.4246660097049837,0.14039934829554523,0,0.6321646290413965,1,2,3,3,0,2
4,2025-01-10 02:00:00,171,0.588516394975116,3,0.44481887485029814,0.720003564210653,0.0941309319657373,0.28836387434380395,0.07094758876541918,1,0.43006531524079905,1,2,3,4,0,1
3,2025-01-10 03:00:00,149,0.09599829951656413,3,0.5767540400695521,0.5045602700460077,0.17161940490292477,0.1714190492757539,0.5576350040661677,0,0.12520419289599305,1,0,2,4,2,2
3,2025-01-10 04:00:00,191,0.9451438288476778,2,0.9838674987827158,0.7097316306823352,0.1024264231656532,0.7628265208034326,0.2901400864703163,0,0.7780144144869346,1,2,0,2,0,2
3,2025-01-10 05:00:00,161,0.2622450387728029,0,0.2415487579531601,0.24924849601674845,0.6127319564331142,0.9912443037301619,0.828073818363964,1,0.3231724615772831,0,1,0,1,1,1
2,2025-01-10 06:00:00,183,0.33397249846422306,1,0.6815729533252544,0.3248517288830006,0.09409821332023471,0.7784241029506553,0.6719555681404212,0,0.13376084395023902,0,0,1,1,2,0
4,2025-01-10 07:00:00,161,0.39818132851381305,2,0.716302636727008,0.3346428927999088,0.7544901686224554,0.2954302106213198,0.9707937683833725,0,0.5497613529442511,0,2,2,0,0,1
2,2025-01-10 08:00:00,106,0.4284327952920647,3,0.6075575035818026,0.025726513424781994,0.020363041436910503,0.24418131915708674,0.2546233228835344,0,0.01804047698714016,0,2,2,0,0,0
2,2025-01-10 09:00:00,174,0.1367153070218392,3,0.08840632049202957,0.3414852506282311,0.24933885790247362,0.21697405768372136,0.48569078559897005,1,0.32329234129363255,0,1,2,0,0,0
1,2025-01-10 10:00:00,183,0.4296925775233482,0,0.6771596748349256,0.8044064783339441,0.8909406270936862,0.13581181167842082,0.501152214260743,1,0.7503743247917775,1,1,2,2,0,1
2,2025-01-10 11:00:00,179,0.14186127260262996,1,0.06390357181788175,0.8985355235412303,0.7187218225388254,0.5514276359704704,0.23900264424325668,1,0.9126345038265868,1,0,2,3,2,1
1,2025-01-10 12:00:00,103,0.7935626463439607,0,0.5963670041275289,0.5189103885973125,0.07284588504439815,0.6056252989594646,0.5900342565386929,0,0.5912719167231207,0,2,0,0,2,2
1,2025-01-10 13:00:00,105,0.21846983199935902,1,0.7399175476799564,0.4561036085599841,0.8213663442101302,0.7059642658923979,0.44317872919752754,0,0.21671463698322935,1,2,0,0,0,2
2,2025-01-10 14:00:00,157,0.5469647260975241,1,0.21089345107714652,0.030816028415239727,0.49311631121213606,0.6806151830829221,0.4466154250647778,0,0.21910602048133387,0,1,3,0,1,0
4,2025-01-10 15:00:00,121,0.9024214082851828,0,0.8420380650533386,0.8804153537323579,0.8470357047086703,0.29181803387861405,0.3626029922508338,0,0.6034304500000202,1,0,0,2,1,2
4,2025-01-10 16:00:00,125,0.8782384861245894,2,0.030136316927952933,0.012976013661984254,0.6008731765623071,0.3298855210755094,0.016682363538658818,1,0.4060879297652318,0,1,2,4,1,1
4,2025-01-10 17:00:00,102,0.2885735971011655,0,0.8442306320807222,0.9460553230430179,0.6820057460661249,0.6819194240177948,0.5220138085854569,1,0.17631974606757722,0,1,3,3,1,0
4,2025-01-10 18:00:00,140,0.46774423304635826,0,0.4604473438983556,0.4898666291071181,0.9938253632992492,0.3490674024293774,0.3351051709318995,0,0.7871723603689359,0,0,0,4,2,2
4,2025-01-10 19:00:00,159,0.32862398839041673,3,0.21751666864198294,0.34237314595296986,0.23229035516040183,0.2119194484920377,0.0010677643228913514,1,0.19932559556879592,1,2,3,1,2,2
2,2025-01-10 20:00:00,113,0.8338478556992904,3,0.13364142386921896,0.9254941619690272,0.6240902264472363,0.3740147608403166,0.3077920943742116,1,0.32086662655740444,1,2,0,1,1,1
2,2025-01-10 21:00:00,174,0.88990148770043,0,0.9538104437206851,0.024373154029738137,0.46038672095540023,0.2715210038081346,0.2784671121268001,1,0.06034821673649039,0,2,1,0,2,1
3,2025-01-10 22:00:00,181,0.07513510385413236,0,0.07248114164324693,0.5822078318018812,0.039313257164155624,0.0873150649255452,0.3933245627381561,0,0.7010459361195378,1,0,0,4,1,2
4,2025-01-10 23:00:00,111,0.061017084961850404,3,0.19900770566517045,0.5496687513293527,0.014319835448367579,0.8308951929180477,0.13164266493075805,1,0.2744490176053935,0,0,3,2,0,0
2,2025-01-11 00:00:00,186,0.054713722278113636,1,0.3478527804907108,0.2195827870756322,0.11912855571108061,0.8539219951137547,0.507597673181081,1,0.2319880131980422,0,0,1,3,0,0
3,2025-01-11 01:00:00,111,0.23958899048263463,0,0.6204780179324583,0.42945108478606253,0.6492485824375016,0.21906341012145525,0.6924147522507871,1,0.3025625070178782,1,0,2,4,1,1
4,2025-01-11 02:00:00,112,0.4457069470535341,2,0.5449853455316125,0.6531487791575565,0.5672802129130061,0.06371888487592203,0.6301395657137514,1,0.8740081873583436,0,0,3,4,2,1
1,2025-01-11 03:00:00,124,0.6673106542854854,2,0.12550041866887196,0.7281235970291662,0.5535400285035116,0.7393678344745589,0.8037658289942688,1,0.5174760613214144,0,1,2,3,1,1
3,2025-01-11 04:00:00,144,0.33099108804230737,2,0.2897130489898112,0.0006649863673789114,0.03171438481716319,0.21082229678926723,0.4519038897092682,0,0.15691731191120473,0,2,2,4,2,2
2,2025-01-11 05:00:00,118,0.8855490068642552,0,0.23869702733064302,0.9381473209253529,0.46937268130927173,0.393159254357591,0.5190093176560713,1,0.7742409686820205,1,0,3,4,0,2
1,2025-01-11 06:00:00,154,0.12260507830236556,1,0.21346842425994694,0.16470898649006702,0.9249132301068126,0.0630804316130229,0.8104150007366231,1,0.20754549162383368,0,2,2,3,2,1
1,2025-01-11 07:00:00,199,0.5067707730522343,1,0.4112242197689002,0.23386331990241208,0.3976267905536464,0.22559810867320262,0.42758880624759166,0,0.41180911337733905,0,0,3,2,1,0
1,2025-01-11 08:00:00,144,0.4605561293079655,3,0.7043400610965549,0.26379930471263635,0.625067595047837,0.7935705280470398,0.7015767513565583,1,0.5675923708214848,0,2,3,3,0,1
3,2025-01-11 09:00:00,107,0.47142898478467965,0,0.21738155549559401,0.03782160282438779,0.7800388905711507,0.8050918730281946,0.43449226591066226,0,0.5839787772432988,0,1,0,0,0,1
2,2025-01-11 10:00:00,192,0.48693142867317774,1,0.3667240384490731,0.12317611693070343,0.7841474848654458,0.20636798905160614,0.41762056406808234,0,0.06795986458826538,1,2,1,0,2,0
1,2025-01-11 11:00:00,152,0.9876670435626463,0,0.3909815142687305,0.9877149685216612,0.5193739949478439,0.335501607936483,0.7602022333154386,0,0.836638106451779,0,2,2,0,0,0
4,2025-01-11 12:00:00,154,0.6868194727611043,3,0.9769778836744603,0.3156169810730045,0.8582100373458932,0.13334934785615493,0.17464167841963163,0,0.47884272243393666,0,0,2,0,0,0
