sample_id,timestep,rps,channel_occupancy,packet_loss,latency,label,scenario
42,2,0.103562,0.195919,0.031053,0.076242,0,startup_surge
42,3,0.128089,0.244441,0.021394,0.051586,0,startup_surge
42,4,0.107183,0.239877,0.043732,0.06153,0,startup_surge
42,5,0.118008,0.255688,0.065814,0.076659,0,startup_surge
42,6,0.117037,0.236477,0.10435,0.107206,0,startup_surge
42,7,0.141824,0.269566,0.065578,0.076296,0,startup_surge
42,8,0.190297,0.260564,0.12453,0.129536,0,startup_surge
42,9,0.177268,0.336907,0.0515,0.073004,0,startup_surge
43,0,0.070649,0.138096,0.03797,0.06315,0,lunch_restart
43,1,0.070717,0.151978,0.036437,0.042845,0,lunch_restart
43,2,0.07291,0.184516,0.049306,0.065267,0,lunch_restart
43,3,0.088895,0.193832,0.040529,0.090253,0,lunch_restart
43,4,0.079648,0.199484,0.028326,0.079829,0,lunch_restart
43,5,0.082057,0.20366,0.044433,0.070159,0,lunch_restart
43,6,0.107255,0.212075,0.054176,0.080937,0,lunch_restart
43,7,0.117231,0.218869,0.050389,0.062186,0,lunch_restart
43,8,0.097183,0.229643,0.062656,0.063678,0,lunch_restart
43,9,0.108274,0.239483,0.058951,0.083228,0,lunch_restart
44,0,0.345113,0.461165,0.058728,0.122802,1,imbalanced_ap_load
44,1,0.329766,0.433684,0.107732,0.152421,1,imbalanced_ap_load
44,2,0.352046,0.483483,0.132686,0.150329,1,imbalanced_ap_load
44,3,0.35793,0.48742,0.123864,0.128746,1,imbalanced_ap_load
44,4,0.354309,0.487416,0.115712,0.202826,1,imbalanced_ap_load
44,5,0.364851,0.499849,0.131528,0.177267,1,imbalanced_ap_load
44,6,0.391397,0.517027,0.148905,0.192696,1,imbalanced_ap_load
44,7,0.400079,0.560541,0.175995,0.188428,1,imbalanced_ap_load
44,8,0.395909,0.545907,0.168883,0.20264,1,imbalanced_ap_load
44,9,0.417504,0.531672,0.191284,0.218902,1,imbalanced_ap_load
45,0,0.428241,0.381273,0.048793,0.110942,0,emergency_ramp
45,1,0.438786,0.332146,0.079059,0.147195,0,emergency_ramp
45,2,0.47853,0.314622,0.047926,0.142428,0,emergency_ramp
45,3,0.444552,0.374746,0.046169,0.133775,0,emergency_ramp
45,4,0.406781,0.338131,0.096735,0.077117,0,emergency_ramp
45,5,0.359827,0.351576,0.095458,0.106151,0,emergency_ramp
45,6,0.393323,0.364943,0.06461,0.151714,0,emergency_ramp
45,7,0.495083,0.355973,0.040201,0.136415,0,emergency_ramp
45,8,0.488966,0.372237,0.085682,0.114439,0,emergency_ramp
45,9,0.447497,0.315861,0.085583,0.114808,0,emergency_ramp
46,0,0.126083,0.247042,0.059571,0.095439,0,lunch_restart
46,1,0.113364,0.254905,0.061463,0.074632,0,lunch_restart
46,2,0.140514,0.287285,0.080726,0.105974,0,lunch_restart
46,3,0.172624,0.288074,0.084861,0.114411,0,lunch_restart
46,4,0.14883,0.299956,0.108251,0.11479,0,lunch_restart
46,5,0.15861,0.30988,0.138307,0.096956,0,lunch_restart
46,6,0.175928,0.359469,0.128436,0.17457,0,lunch_restart
46,7,0.194819,0.349048,0.14094,0.133133,0,lunch_restart
46,8,0.217525,0.372507,0.144437,0.164364,0,lunch_restart
46,9,0.218313,0.396915,0.150683,0.158323,0,lunch_restart
47,0,0.38172,0.353425,0.039116,0.09875,0,emergency_ramp
47,1,0.418941,0.326943,0.096638,0.096347,0,emergency_ramp
47,2,0.387249,0.361406,0.064203,0.074973,0,emergency_ramp
47,3,0.415803,0.366613,0.075349,0.119684,0,emergency_ramp
47,4,0.403501,0.329899,0.034884,0.120266,0,emergency_ramp
47,5,0.436193,0.374389,0.051914,0.09403,0,emergency_ramp
47,6,0.401542,0.306633,0.067027,0.145985,0,emergency_ramp
47,7,0.488122,0.300968,0.092415,0.144546,0,emergency_ramp
47,8,0.385606,0.311067,0.051429,0.070905,0,emergency_ramp
47,9,0.303183,0.314041,0.085013,0.129504,0,emergency_ramp
48,0,0.025678,0.06427,0.002573,0.023275,0,lunch_restart
48,1,0.010085,0.094459,0.003575,0.028191,0,lunch_restart
48,2,0.026073,0.095769,0.004696,0.018177,0,lunch_restart
48,3,0.028506,0.06355,0.004501,0.020513,0,lunch_restart
48,4,0.01304,0.073733,0.005071,0.010551,0,lunch_restart
48,5,0.010427,0.099081,0.005677,0.019318,0,lunch_restart
48,6,0.019587,0.083299,0.004929,0.021814,0,lunch_restart
48,7,0.027371,0.053486,0.001201,0.012012,0,lunch_restart
48,8,0.024737,0.069572,0.005644,0.029625,0,lunch_restart
48,9,0.010694,0.071072,0.002213,0.010088,0,lunch_restart
49,0,0.076799,0.201578,0.051115,0.074471,0,lunch_restart
49,1,0.104322,0.237946,0.053368,0.076191,0,lunch_restart
49,2,0.106456,0.227583,0.074776,0.080784,0,lunch_restart
49,3,0.103165,0.225056,0.061847,0.073834,0,lunch_restart
49,4,0.135443,0.214056,0.065609,0.075718,0,lunch_restart
49,5,0.126083,0.247042,0.059571,0.095439,0,lunch_restart
49,6,0.113364,0.254905,0.061463,0.074632,0,lunch_restart
49,7,0.140514,0.287285,0.080726,0.105974,0,lunch_restart
49,8,0.172624,0.288074,0.084861,0.114411,0,lunch_restart
49,9,0.14883,0.299956,0.108251,0.11479,0,lunch_restart
50,0,0.364407,0.379501,0.087982,0.090957,0,emergency_ramp
50,1,0.414303,0.321966,0.086624,0.080027,0,emergency_ramp
50,2,0.355632,0.351665,0.097459,0.068486,0,emergency_ramp
50,3,0.310667,0.361588,0.049928,0.111153,0,emergency_ramp
50,4,0.447571,0.305475,0.080641,0.105074,0,emergency_ramp
50,5,0.334201,0.313779,0.083795,0.135131,0,emergency_ramp
50,6,0.385143,0.329815,0.095752,0.10646,0,emergency_ramp
50,7,0.397409,0.360308,0.093793,0.094382,0,emergency_ramp
50,8,0.336894,0.339513,0.071568,0.086165,0,emergency_ramp
50,9,0.318911,0.366078,0.071944,0.087815,0,emergency_ramp
51,0,0.028509,0.086916,0.005851,0.026379,0,lunch_restart
51,1,0.015964,0.092772,0.003077,0.024279,0,lunch_restart
51,2,0.025797,0.093289,0.007379,0.028302,0,lunch_restart
51,3,0.040845,0.127559,0.011835,0.024159,0,lunch_restart
51,4,0.0448,0.118289,0.007737,0.034285,0,lunch_restart
51,5,0.040483,0.103047,0.011703,0.014989,0,lunch_restart
51,6,0.057336,0.143454,0.019598,0.032838,0,lunch_restart
51,7,0.075096,0.138171,0.023866,0.062286,0,lunch_restart
51,8,0.066482,0.176039,0.023455,0.05948,0,lunch_restart
51,9,0.072722,0.152672,0.034612,0.067896,0,lunch_restart
52,0,0.786372,0.868448,0.71406,0.692744,3,emergency_ramp
52,1,0.758814,0.879726,0.740943,0.602573,3,emergency_ramp
52,2,0.804971,0.861264,0.726083,0.619665,3,emergency_ramp
52,3,0.798102,0.850622,0.713642,0.722397,3,emergency_ramp
52,4,0.763883,0.845437,0.752278,0.675105,3,emergency_ramp
52,5,0.841138,0.869032,0.735808,0.752705,3,emergency_ramp
52,6,0.811082,0.886689,0.792924,0.692643,3,emergency_ramp
52,7,0.821135,0.894481,0.702963,0.78234,3,emergency_ramp
52,8,0.816015,0.943572,0.769304,0.74319,3,emergency_ramp
52,9,0.834677,0.93143,0.720107,0.762053,3,emergency_ramp
53,0,0.673667,0.664967,0.367827,0.363951,2,startup_surge
53,1,0.698057,0.75181,0.494613,0.258087,2,startup_surge
53,2,0.555516,0.680726,0.362328,0.338577,2,startup_surge
53,3,0.653629,0.733394,0.205061,0.361523,2,startup_surge
53,4,0.49145,0.696563,0.400776,0.335751,2,startup_surge
53,5,0.64243,0.699162,0.26167,0.20474,2,startup_surge
53,6,0.462701,0.678969,0.444191,0.34257,2,startup_surge
53,7,0.535524,0.687581,0.332424,0.366785,2,startup_surge
53,8,0.592172,0.728661,0.458875,0.262505,2,startup_surge
53,9,0.465735,0.730523,0.252666,0.375296,2,startup_surge
54,0,0.080764,0.118387,0.025182,0.056348,0,startup_surge
54,1,0.086913,0.148568,0.001741,0.03807,0,startup_surge
54,2,0.082741,0.112632,0.02438,0.050619,0,startup_surge
54,3,0.06779,0.110517,0.001279,0.059283,0,startup_surge
54,4,0.068416,0.191998,0.008753,0.023545,0,startup_surge
54,5,0.077455,0.154463,0.017697,0.044247,0,startup_surge
54,6,0.05967,0.124891,0.030309,0.03014,0,startup_surge
54,7,0.092309,0.188127,0.003512,0.052001,0,startup_surge
54,8,0.041638,0.138087,0.038615,0.06782,0,startup_surge
54,9,0.125419,0.217719,0.038053,0.080573,0,startup_surge
55,0,0.344108,0.339383,0.034411,0.114203,0,emergency_ramp
55,1,0.417845,0.344977,0.035514,0.07865,0,emergency_ramp
55,2,0.428553,0.327668,0.074616,0.152781,0,emergency_ramp
55,3,0.329775,0.368318,0.089808,0.063436,0,emergency_ramp
55,4,0.409706,0.379828,0.075464,0.087258,0,emergency_ramp
55,5,0.350057,0.37608,0.084912,0.066755,0,emergency_ramp
55,6,0.482082,0.35704,0.066858,0.088337,0,emergency_ramp
55,7,0.471261,0.371478,0.050857,0.12853,0,emergency_ramp
55,8,0.323125,0.320936,0.035984,0.062381,0,emergency_ramp
55,9,0.350457,0.302311,0.087823,0.063876,0,emergency_ramp
56,0,0.123351,0.231009,0.053046,0.077682,0,lunch_restart
56,1,0.089812,0.215197,0.068972,0.086035,0,lunch_restart
56,2,0.113744,0.252734,0.061355,0.094977,0,lunch_restart
56,3,0.134567,0.242825,0.076901,0.097492,0,lunch_restart
56,4,0.100033,0.2566,0.096714,0.122864,0,lunch_restart
56,5,0.149939,0.282515,0.082534,0.107332,0,lunch_restart
56,6,0.143108,0.273965,0.057533,0.120988,0,lunch_restart
56,7,0.139293,0.280619,0.106025,0.113391,0,lunch_restart
56,8,0.193467,0.328305,0.154605,0.126091,0,lunch_restart
56,9,0.208104,0.327568,0.099742,0.155754,0,lunch_restart
57,0,0.399856,0.355792,0.096711,0.153182,1,emergency_ramp
57,1,0.428748,0.362705,0.060747,0.117121,1,emergency_ramp
57,2,0.49,0.377307,0.077826,0.10225,1,emergency_ramp
57,3,0.357044,0.311006,0.063783,0.116037,1,emergency_ramp
57,4,0.438554,0.383356,0.083564,0.09426,1,emergency_ramp
57,5,0.513142,0.439887,0.14234,0.182329,1,emergency_ramp
57,6,0.57831,0.435654,0.11292,0.15349,1,emergency_ramp
57,7,0.547252,0.476203,0.137252,0.223777,1,emergency_ramp
57,8,0.585256,0.468188,0.182035,0.179571,1,emergency_ramp
57,9,0.563788,0.488484,0.135297,0.191606,1,emergency_ramp
58,0,0.21966,0.386139,0.159306,0.168715,1,lunch_restart
58,1,0.237292,0.412326,0.17674,0.147676,1,lunch_restart
58,2,0.24404,0.432766,0.164867,0.198108,1,lunch_restart
58,3,0.259195,0.459562,0.202506,0.239323,1,lunch_restart
58,4,0.297435,0.495076,0.244148,0.20337,1,lunch_restart
58,5,0.290483,0.483106,0.223742,0.19697,1,lunch_restart
58,6,0.260623,0.472016,0.236833,0.242795,1,lunch_restart
58,7,0.310914,0.499274,0.215708,0.226104,1,lunch_restart
58,8,0.338642,0.535104,0.269641,0.250488,1,lunch_restart
58,9,0.288297,0.57908,0.255081,0.248646,1,lunch_restart
59,0,0.013596,0.062045,0.001477,0.017519,0,lunch_restart
59,1,0.024894,0.08333,0.005376,0.021023,0,lunch_restart
59,2,0.025664,0.068832,0.004547,0.024194,0,lunch_restart
59,3,0.01477,0.068835,0.004363,0.010913,0,lunch_restart
59,4,0.02134,0.08511,0.006191,0.013198,0,lunch_restart
59,5,0.015696,0.083536,0.005801,0.024601,0,lunch_restart
59,6,0.029548,0.070184,0.005646,0.028291,0,lunch_restart
59,7,0.015977,0.096504,0.000908,0.016073,0,lunch_restart
59,8,0.027281,0.066413,0.001107,0.01788,0,lunch_restart
59,9,0.024006,0.085919,0.006547,0.027488,0,lunch_restart
60,0,0.018214,0.056612,0.002723,0.025463,0,lunch_restart
60,1,0.022681,0.089039,0.004078,0.010621,0,lunch_restart
60,2,0.016007,0.078811,0.003511,0.026481,0,lunch_restart
60,3,0.015456,0.098172,0.002022,0.024468,0,lunch_restart
60,4,0.017212,0.070325,0.002902,0.027932,0,lunch_restart
60,5,0.02373,0.067451,0.005528,0.022749,0,lunch_restart
60,6,0.010003,0.064538,0.002003,0.028827,0,lunch_restart
60,7,0.024939,0.074094,0.00593,0.017797,0,lunch_restart
60,8,0.016779,0.066136,0.00661,0.024651,0,lunch_restart
60,9,0.021525,0.05366,0.002045,0.024511,0,lunch_restart
61,0,0.370348,0.576316,0.217463,0.210415,2,startup_surge
61,1,0.399819,0.578129,0.186412,0.190275,2,startup_surge
61,2,0.550512,0.735204,0.364313,0.268111,2,startup_surge
61,3,0.517531,0.661869,0.444615,0.203423,2,startup_surge
61,4,0.584566,0.673628,0.310083,0.189266,2,startup_surge
61,5,0.526529,0.676804,0.216914,0.362953,2,startup_surge
61,6,0.606671,0.6911,0.304354,0.248365,2,startup_surge
61,7,0.651571,0.767189,0.222103,0.361065,2,startup_surge
61,8,0.637426,0.747128,0.256506,0.205498,2,startup_surge
61,9,0.525398,0.735989,0.340449,0.188676,2,startup_surge
62,0,0.010158,0.067352,0.004241,0.012868,0,lunch_restart
62,1,0.027583,0.060409,0.006089,0.015107,0,lunch_restart
62,2,0.025033,0.080833,0.002028,0.029776,0,lunch_restart
62,3,0.008435,0.104574,0.0,0.025154,0,lunch_restart
62,4,0.042958,0.090855,0.007921,0.046975,0,lunch_restart
62,5,0.035866,0.136621,0.000664,0.037407,0,lunch_restart
62,6,0.044093,0.124872,0.041689,0.051317,0,lunch_restart
62,7,0.040309,0.141853,0.028507,0.049792,0,lunch_restart
62,8,0.056932,0.167814,0.019351,0.047311,0,lunch_restart
62,9,0.057851,0.156166,0.027485,0.061173,0,lunch_restart
63,0,0.024027,0.093512,0.004829,0.015675,0,lunch_restart
63,1,0.026169,0.089203,0.004927,0.01199,0,lunch_restart
63,2,0.026788,0.10407,0.0,0.018295,0,lunch_restart
63,3,0.035076,0.105859,0.014311,0.043487,0,lunch_restart
63,4,0.05138,0.112955,0.008803,0.029409,0,lunch_restart
63,5,0.05166,0.145044,0.030496,0.026889,0,lunch_restart
63,6,0.053561,0.152566,0.028096,0.052919,0,lunch_restart
63,7,0.065777,0.130307,0.017388,0.060159,0,lunch_restart
63,8,0.050185,0.159577,0.023983,0.053553,0,lunch_restart
63,9,0.082859,0.1383,0.064066,0.045297,0,lunch_restart
64,0,0.070532,0.131504,0.011988,0.039124,0,startup_surge
64,1,0.050686,0.214147,0.023647,0.092786,0,startup_surge
64,2,0.101822,0.197762,0.054039,0.094123,0,startup_surge
64,3,0.116956,0.213669,0.028975,0.067522,0,startup_surge
64,4,0.110687,0.25247,0.11087,0.063552,0,startup_surge
64,5,0.134932,0.302057,0.073281,0.070133,0,startup_surge
64,6,0.186599,0.288883,0.080225,0.085131,0,startup_surge
64,7,0.175255,0.320043,0.072638,0.119953,0,startup_surge
64,8,0.191973,0.279035,0.145217,0.110077,0,startup_surge
64,9,0.183446,0.340247,0.069477,0.11802,0,startup_surge
65,0,0.083287,0.117994,0.010465,0.046194,0,startup_surge
65,1,0.079678,0.152173,0.032388,0.052807,0,startup_surge
65,2,0.076715,0.117988,0.033253,0.036227,0,startup_surge
65,3,0.062866,0.112797,0.013699,0.052453,0,startup_surge
65,4,0.082731,0.100378,0.027927,0.029777,0,startup_surge
65,5,0.089711,0.108208,0.030692,0.03845,0,startup_surge
65,6,0.069628,0.15294,0.029337,0.044768,0,startup_surge
65,7,0.06755,0.152617,0.022323,0.043936,0,startup_surge
65,8,0.096907,0.125472,0.013944,0.021951,0,startup_surge
65,9,0.090066,0.193325,0.016822,0.034109,0,startup_surge
66,0,0.273164,0.440179,0.20344,0.173121,2,startup_surge
66,1,0.314655,0.487068,0.199977,0.155909,2,startup_surge
66,2,0.310889,0.481972,0.202664,0.189135,2,startup_surge
66,3,0.349184,0.485893,0.223413,0.202352,2,startup_surge
66,4,0.30841,0.512318,0.191371,0.186224,2,startup_surge
66,5,0.343748,0.516871,0.176452,0.185231,2,startup_surge
66,6,0.361699,0.477698,0.229752,0.169444,2,startup_surge
66,7,0.386388,0.566896,0.215249,0.205546,2,startup_surge
66,8,0.36673,0.526133,0.249368,0.194548,2,startup_surge
66,9,0.566619,0.771064,0.42526,0.283269,2,startup_surge
67,0,0.468892,0.651614,0.392555,0.377276,2,lunch_restart
67,1,0.465691,0.670844,0.411384,0.410137,2,lunch_restart
67,2,0.449642,0.68958,0.378578,0.347202,2,lunch_restart
67,3,0.4643,0.680104,0.44109,0.421378,2,lunch_restart
67,4,0.483402,0.698092,0.425632,0.346479,2,lunch_restart
67,5,0.507473,0.686018,0.460196,0.408288,2,lunch_restart
67,6,0.512818,0.691531,0.487691,0.472593,2,lunch_restart
67,7,0.504367,0.698968,0.493273,0.431068,2,lunch_restart
67,8,0.515827,0.752459,0.497018,0.451632,2,lunch_restart
67,9,0.50803,0.743242,0.517123,0.478309,2,lunch_restart
68,0,0.419068,0.334706,0.04537,0.141271,0,emergency_ramp
68,1,0.469583,0.38175,0.084687,0.074513,0,emergency_ramp
68,2,0.340057,0.333564,0.04318,0.157704,0,emergency_ramp
68,3,0.443784,0.324495,0.052223,0.119528,0,emergency_ramp
68,4,0.419957,0.386224,0.095966,0.129414,0,emergency_ramp
68,5,0.395514,0.364393,0.098424,0.090641,0,emergency_ramp
68,6,0.358217,0.333271,0.085111,0.063187,0,emergency_ramp
68,7,0.305206,0.367439,0.047126,0.07631,0,emergency_ramp
68,8,0.46112,0.357469,0.082795,0.074207,0,emergency_ramp
68,9,0.321486,0.376936,0.072937,0.104243,0,emergency_ramp
69,0,0.449194,0.64118,0.235883,0.270629,2,imbalanced_ap_load
69,1,0.496806,0.640861,0.204249,0.246185,2,imbalanced_ap_load
69,2,0.449858,0.633288,0.23676,0.257219,2,imbalanced_ap_load
69,3,0.486279,0.689034,0.15786,0.282301,2,imbalanced_ap_load
69,4,0.450956,0.709849,0.256299,0.26645,2,imbalanced_ap_load
69,5,0.527116,0.670755,0.250567,0.296922,2,imbalanced_ap_load
69,6,0.509251,0.709431,0.286573,0.332737,2,imbalanced_ap_load
69,7,0.503327,0.695008,0.297354,0.302227,2,imbalanced_ap_load
69,8,0.515632,0.670804,0.312911,0.29911,2,imbalanced_ap_load
69,9,0.556126,0.705737,0.364705,0.332459,2,imbalanced_ap_load
70,0,0.271064,0.430328,0.213356,0.223041,1,lunch_restart
70,1,0.322967,0.485794,0.230518,0.253985,1,lunch_restart
70,2,0.297608,0.505234,0.240121,0.223249,1,lunch_restart
70,3,0.307319,0.523867,0.247388,0.235441,1,lunch_restart
70,4,0.325224,0.549918,0.254438,0.236721,1,lunch_restart
70,5,0.329528,0.546766,0.265261,0.257544,1,lunch_restart
70,6,0.290792,0.541799,0.215371,0.262235,1,lunch_restart
70,7,0.363566,0.551594,0.293734,0.254409,1,lunch_restart
70,8,0.326475,0.56823,0.323702,0.282615,1,lunch_restart
70,9,0.348611,0.592315,0.340627,0.304684,1,lunch_restart
71,0,0.060988,0.150845,0.025413,0.047105,0,lunch_restart
71,1,0.057049,0.172858,0.011209,0.056488,0,lunch_restart
71,2,0.068332,0.156365,0.04146,0.055169,0,lunch_restart
71,3,0.086193,0.15948,0.034025,0.059481,0,lunch_restart
71,4,0.075965,0.176026,0.046327,0.078999,0,lunch_restart
71,5,0.092139,0.170849,0.048863,0.077311,0,lunch_restart
71,6,0.070315,0.204311,0.037757,0.069618,0,lunch_restart
71,7,0.088826,0.200094,0.039872,0.074497,0,lunch_restart
71,8,0.0991,0.204629,0.059103,0.068864,0,lunch_restart
71,9,0.123351,0.231009,0.053046,0.077682,0,lunch_restart
72,0,0.057049,0.117064,0.022595,0.058334,0,startup_surge
72,1,0.070546,0.162286,0.012,0.056124,0,startup_surge
72,2,0.093669,0.130566,0.008545,0.037761,0,startup_surge
72,3,0.095024,0.121472,0.003494,0.035934,0,startup_surge
72,4,0.099019,0.122885,0.031369,0.055847,0,startup_surge
72,5,0.094242,0.121482,0.00473,0.057078,0,startup_surge
72,6,0.052548,0.162285,0.008648,0.058913,0,startup_surge
72,7,0.096488,0.116769,0.023037,0.050733,0,startup_surge
72,8,0.071408,0.136271,0.023672,0.02808,0,startup_surge
72,9,0.082581,0.168789,0.005359,0.057798,0,startup_surge
73,0,0.085541,0.111104,0.002433,0.048728,0,startup_surge
73,1,0.121257,0.213138,0.0,0.063741,0,startup_surge
73,2,0.141826,0.189246,0.041611,0.036013,0,startup_surge
73,3,0.143597,0.257984,0.03598,0.076269,0,startup_surge
73,4,0.131019,0.26754,0.0775,0.102373,0,startup_surge
73,5,0.156738,0.264904,0.114491,0.096355,0,startup_surge
73,6,0.16317,0.27661,0.067624,0.079215,0,startup_surge
73,7,0.159187,0.297091,0.076318,0.10146,0,startup_surge
73,8,0.182701,0.3064,0.161345,0.08008,0,startup_surge
73,9,0.229969,0.283175,0.083924,0.111149,0,startup_surge
74,0,0.017553,0.065934,0.005292,0.010694,0,lunch_restart
74,1,0.019815,0.087261,0.00525,0.02468,0,lunch_restart
74,2,0.011085,0.068381,5.5e-05,0.014236,0,lunch_restart
74,3,0.017219,0.051729,0.004664,0.014639,0,lunch_restart
74,4,0.018329,0.082664,0.001351,0.010155,0,lunch_restart
74,5,0.019842,0.089429,0.003554,0.020216,0,lunch_restart
74,6,0.019652,0.0839,0.00497,0.017922,0,lunch_restart
74,7,0.029483,0.05941,0.006385,0.026667,0,lunch_restart
74,8,0.041515,0.077533,0.005031,0.0373,0,lunch_restart
74,9,0.023982,0.088327,0.004338,0.048376,0,lunch_restart
75,0,0.084844,0.162315,0.018883,0.031583,0,startup_surge
75,1,0.098922,0.171227,0.021641,0.029509,0,startup_surge
75,2,0.066444,0.184019,0.010952,0.054173,0,startup_surge
75,3,0.085065,0.247123,0.014869,0.045762,0,startup_surge
75,4,0.144939,0.239458,0.044631,0.076989,0,startup_surge
75,5,0.127832,0.213326,0.058989,0.089832,0,startup_surge
75,6,0.13605,0.244462,0.050324,0.099925,0,startup_surge
75,7,0.149362,0.27808,0.029332,0.113495,0,startup_surge
75,8,0.199018,0.301219,0.133667,0.060266,0,startup_surge
75,9,0.132497,0.28898,0.091841,0.07494,0,startup_surge
76,0,0.389318,0.558789,0.249194,0.2132,2,startup_surge
76,1,0.396232,0.556696,0.259657,0.20254,2,startup_surge
76,2,0.554339,0.714416,0.236713,0.350632,2,startup_surge
76,3,0.694242,0.731967,0.230467,0.326044,2,startup_surge
76,4,0.561946,0.764489,0.46784,0.327907,2,startup_surge
76,5,0.454109,0.736138,0.209212,0.373969,2,startup_surge
76,6,0.547531,0.725553,0.28475,0.36162,2,startup_surge
76,7,0.54853,0.701495,0.261727,0.288322,2,startup_surge
76,8,0.539634,0.711721,0.333543,0.325563,2,startup_surge
76,9,0.638177,0.737377,0.276508,0.263343,2,startup_surge
77,0,0.479513,0.374208,0.075295,0.124499,0,emergency_ramp
77,1,0.418407,0.34026,0.09504,0.146542,0,emergency_ramp
77,2,0.310704,0.332981,0.092141,0.125726,0,emergency_ramp
77,3,0.359542,0.315898,0.050985,0.153732,0,emergency_ramp
77,4,0.366133,0.30758,0.064733,0.117438,0,emergency_ramp
77,5,0.496763,0.367922,0.039962,0.109341,0,emergency_ramp
77,6,0.447621,0.379829,0.048155,0.138547,0,emergency_ramp
77,7,0.38561,0.344935,0.052937,0.081329,0,emergency_ramp
77,8,0.370423,0.380575,0.096956,0.123449,0,emergency_ramp
77,9,0.515394,0.386396,0.115927,0.167906,0,emergency_ramp
78,0,0.08276,0.177261,0.008505,0.039532,0,startup_surge
78,1,0.068553,0.198812,0.007839,0.02131,0,startup_surge
78,2,0.094538,0.195402,0.006304,0.029167,0,startup_surge
78,3,0.068702,0.160574,0.032348,0.027874,0,startup_surge
78,4,0.0689,0.115174,0.005534,0.032022,0,startup_surge
78,5,0.087956,0.111934,0.02489,0.03442,0,startup_surge
78,6,0.079501,0.126682,0.0017,0.046747,0,startup_surge
78,7,0.062764,0.160131,0.018127,0.041028,0,startup_surge
78,8,0.083834,0.138623,0.002362,0.04599,0,startup_surge
78,9,0.07815,0.169902,0.002058,0.058874,0,startup_surge
79,0,0.58824,0.707916,0.45625,0.422493,2,imbalanced_ap_load
79,1,0.616083,0.736367,0.415833,0.387091,2,imbalanced_ap_load
